	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	10	0.185185185185185	17	0.157407407407407
2	162	108	0.666666666666667	15	0.277777777777778	18	0.166666666666667
3	162	108	0.666666666666667	12	0.222222222222222	15	0.138888888888889
4	162	108	0.666666666666667	12	0.222222222222222	17	0.157407407407407
5	162	108	0.666666666666667	7	0.12962962962963	14	0.12962962962963
6	162	108	0.666666666666667	14	0.259259259259259	19	0.175925925925926
7	162	108	0.666666666666667	13	0.240740740740741	12	0.111111111111111
8	162	108	0.666666666666667	17	0.314814814814815	10	0.0925925925925926
9	162	108	0.666666666666667	15	0.277777777777778	14	0.12962962962963
10	162	108	0.666666666666667	16	0.296296296296296	11	0.101851851851852
