	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	43	0.796296296296296	40	0.37037037037037
2	162	108	0.666666666666667	42	0.777777777777778	47	0.435185185185185
3	162	108	0.666666666666667	47	0.87037037037037	47	0.435185185185185
4	162	108	0.666666666666667	48	0.888888888888889	39	0.361111111111111
5	162	108	0.666666666666667	43	0.796296296296296	36	0.333333333333333
6	162	108	0.666666666666667	44	0.814814814814815	40	0.37037037037037
7	162	108	0.666666666666667	41	0.759259259259259	44	0.407407407407407
8	162	108	0.666666666666667	44	0.814814814814815	42	0.388888888888889
9	162	108	0.666666666666667	46	0.851851851851852	37	0.342592592592593
10	162	108	0.666666666666667	43	0.796296296296296	33	0.305555555555556
