	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	20	0.37037037037037	18	0.166666666666667
2	162	108	0.666666666666667	12	0.222222222222222	18	0.166666666666667
3	162	108	0.666666666666667	18	0.333333333333333	21	0.194444444444444
4	162	108	0.666666666666667	14	0.259259259259259	14	0.12962962962963
5	162	108	0.666666666666667	14	0.259259259259259	19	0.175925925925926
6	162	108	0.666666666666667	22	0.407407407407407	13	0.12037037037037
7	162	108	0.666666666666667	22	0.407407407407407	16	0.148148148148148
8	162	108	0.666666666666667	17	0.314814814814815	16	0.148148148148148
9	162	108	0.666666666666667	20	0.37037037037037	16	0.148148148148148
10	162	108	0.666666666666667	17	0.314814814814815	22	0.203703703703704
