	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	12	0.222222222222222	1	0.00925925925925926
2	162	108	0.666666666666667	15	0.277777777777778	0	0
3	162	108	0.666666666666667	15	0.277777777777778	1	0.00925925925925926
4	162	108	0.666666666666667	7	0.12962962962963	0	0
5	162	108	0.666666666666667	10	0.185185185185185	0	0
6	162	108	0.666666666666667	16	0.296296296296296	0	0
7	162	108	0.666666666666667	15	0.277777777777778	1	0.00925925925925926
8	162	108	0.666666666666667	15	0.277777777777778	1	0.00925925925925926
9	162	108	0.666666666666667	7	0.12962962962963	1	0.00925925925925926
10	162	108	0.666666666666667	13	0.240740740740741	1	0.00925925925925926
