	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	42	0.777777777777778	38	0.351851851851852
2	162	108	0.666666666666667	45	0.833333333333333	37	0.342592592592593
3	162	108	0.666666666666667	44	0.814814814814815	33	0.305555555555556
4	162	108	0.666666666666667	45	0.833333333333333	41	0.37962962962963
5	162	108	0.666666666666667	45	0.833333333333333	38	0.351851851851852
6	162	108	0.666666666666667	47	0.87037037037037	38	0.351851851851852
7	162	108	0.666666666666667	43	0.796296296296296	34	0.314814814814815
8	162	108	0.666666666666667	37	0.685185185185185	35	0.324074074074074
9	162	108	0.666666666666667	41	0.759259259259259	38	0.351851851851852
10	162	108	0.666666666666667	44	0.814814814814815	34	0.314814814814815
