	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	24	0.444444444444444	28	0.259259259259259
2	162	108	0.666666666666667	22	0.407407407407407	33	0.305555555555556
3	162	108	0.666666666666667	20	0.37037037037037	35	0.324074074074074
4	162	108	0.666666666666667	21	0.388888888888889	30	0.277777777777778
5	162	108	0.666666666666667	20	0.37037037037037	34	0.314814814814815
6	162	108	0.666666666666667	18	0.333333333333333	31	0.287037037037037
7	162	108	0.666666666666667	23	0.425925925925926	28	0.259259259259259
8	162	108	0.666666666666667	24	0.444444444444444	29	0.268518518518519
9	162	108	0.666666666666667	20	0.37037037037037	32	0.296296296296296
10	162	108	0.666666666666667	23	0.425925925925926	30	0.277777777777778
