	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	38	0.703703703703704	66	0.611111111111111
2	162	108	0.666666666666667	43	0.796296296296296	76	0.703703703703704
3	162	108	0.666666666666667	45	0.833333333333333	72	0.666666666666667
4	162	108	0.666666666666667	37	0.685185185185185	75	0.694444444444444
5	162	108	0.666666666666667	40	0.740740740740741	71	0.657407407407407
6	162	108	0.666666666666667	40	0.740740740740741	69	0.638888888888889
7	162	108	0.666666666666667	43	0.796296296296296	70	0.648148148148148
8	162	108	0.666666666666667	41	0.759259259259259	77	0.712962962962963
9	162	108	0.666666666666667	44	0.814814814814815	70	0.648148148148148
10	162	108	0.666666666666667	45	0.833333333333333	68	0.62962962962963
