	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	23	0.425925925925926	29	0.268518518518519
2	162	108	0.666666666666667	21	0.388888888888889	32	0.296296296296296
3	162	108	0.666666666666667	18	0.333333333333333	28	0.259259259259259
4	162	108	0.666666666666667	25	0.462962962962963	25	0.231481481481481
5	162	108	0.666666666666667	22	0.407407407407407	29	0.268518518518519
6	162	108	0.666666666666667	22	0.407407407407407	29	0.268518518518519
7	162	108	0.666666666666667	19	0.351851851851852	27	0.25
8	162	108	0.666666666666667	21	0.388888888888889	34	0.314814814814815
9	162	108	0.666666666666667	19	0.351851851851852	32	0.296296296296296
10	162	108	0.666666666666667	26	0.481481481481481	25	0.231481481481481
