	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	34	0.62962962962963	68	0.62962962962963
2	162	108	0.666666666666667	39	0.722222222222222	61	0.564814814814815
3	162	108	0.666666666666667	43	0.796296296296296	57	0.527777777777778
4	162	108	0.666666666666667	47	0.87037037037037	68	0.62962962962963
5	162	108	0.666666666666667	44	0.814814814814815	68	0.62962962962963
6	162	108	0.666666666666667	45	0.833333333333333	70	0.648148148148148
7	162	108	0.666666666666667	44	0.814814814814815	67	0.62037037037037
8	162	108	0.666666666666667	43	0.796296296296296	75	0.694444444444444
9	162	108	0.666666666666667	44	0.814814814814815	69	0.638888888888889
10	162	108	0.666666666666667	42	0.777777777777778	67	0.62037037037037
