	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	38	0.703703703703704	64	0.592592592592593
2	162	108	0.666666666666667	46	0.851851851851852	63	0.583333333333333
3	162	108	0.666666666666667	43	0.796296296296296	63	0.583333333333333
4	162	108	0.666666666666667	40	0.740740740740741	62	0.574074074074074
5	162	108	0.666666666666667	42	0.777777777777778	71	0.657407407407407
6	162	108	0.666666666666667	42	0.777777777777778	63	0.583333333333333
7	162	108	0.666666666666667	46	0.851851851851852	62	0.574074074074074
8	162	108	0.666666666666667	42	0.777777777777778	63	0.583333333333333
9	162	108	0.666666666666667	42	0.777777777777778	69	0.638888888888889
10	162	108	0.666666666666667	44	0.814814814814815	63	0.583333333333333
