	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	25	0.462962962962963	0	0
2	162	108	0.666666666666667	23	0.425925925925926	0	0
3	162	108	0.666666666666667	18	0.333333333333333	0	0
4	162	108	0.666666666666667	16	0.296296296296296	0	0
5	162	108	0.666666666666667	21	0.388888888888889	1	0.00925925925925926
6	162	108	0.666666666666667	21	0.388888888888889	1	0.00925925925925926
7	162	108	0.666666666666667	24	0.444444444444444	0	0
8	162	108	0.666666666666667	28	0.518518518518518	0	0
9	162	108	0.666666666666667	12	0.222222222222222	3	0.0277777777777778
10	162	108	0.666666666666667	21	0.388888888888889	0	0
