	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	41	0.759259259259259	10	0.0925925925925926
2	162	108	0.666666666666667	42	0.777777777777778	4	0.037037037037037
3	162	108	0.666666666666667	41	0.759259259259259	3	0.0277777777777778
4	162	108	0.666666666666667	44	0.814814814814815	5	0.0462962962962963
5	162	108	0.666666666666667	42	0.777777777777778	3	0.0277777777777778
6	162	108	0.666666666666667	45	0.833333333333333	4	0.037037037037037
7	162	108	0.666666666666667	39	0.722222222222222	6	0.0555555555555556
8	162	108	0.666666666666667	43	0.796296296296296	8	0.0740740740740741
9	162	108	0.666666666666667	41	0.759259259259259	12	0.111111111111111
10	162	108	0.666666666666667	44	0.814814814814815	9	0.0833333333333333
