	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	24	0.444444444444444	35	0.324074074074074
2	162	108	0.666666666666667	23	0.425925925925926	34	0.314814814814815
3	162	108	0.666666666666667	23	0.425925925925926	27	0.25
4	162	108	0.666666666666667	25	0.462962962962963	34	0.314814814814815
5	162	108	0.666666666666667	20	0.37037037037037	34	0.314814814814815
6	162	108	0.666666666666667	30	0.555555555555556	30	0.277777777777778
7	162	108	0.666666666666667	25	0.462962962962963	26	0.240740740740741
8	162	108	0.666666666666667	25	0.462962962962963	36	0.333333333333333
9	162	108	0.666666666666667	21	0.388888888888889	31	0.287037037037037
10	162	108	0.666666666666667	17	0.314814814814815	39	0.361111111111111
