	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	21	0.388888888888889	28	0.259259259259259
2	162	108	0.666666666666667	25	0.462962962962963	23	0.212962962962963
3	162	108	0.666666666666667	26	0.481481481481481	28	0.259259259259259
4	162	108	0.666666666666667	27	0.5	26	0.240740740740741
5	162	108	0.666666666666667	20	0.37037037037037	31	0.287037037037037
6	162	108	0.666666666666667	27	0.5	23	0.212962962962963
7	162	108	0.666666666666667	16	0.296296296296296	28	0.259259259259259
8	162	108	0.666666666666667	20	0.37037037037037	28	0.259259259259259
9	162	108	0.666666666666667	23	0.425925925925926	33	0.305555555555556
10	162	108	0.666666666666667	22	0.407407407407407	30	0.277777777777778
