	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	42	0.777777777777778	18	0.166666666666667
2	162	108	0.666666666666667	45	0.833333333333333	9	0.0833333333333333
3	162	108	0.666666666666667	38	0.703703703703704	19	0.175925925925926
4	162	108	0.666666666666667	45	0.833333333333333	19	0.175925925925926
5	162	108	0.666666666666667	40	0.740740740740741	17	0.157407407407407
6	162	108	0.666666666666667	46	0.851851851851852	18	0.166666666666667
7	162	108	0.666666666666667	45	0.833333333333333	11	0.101851851851852
8	162	108	0.666666666666667	45	0.833333333333333	19	0.175925925925926
9	162	108	0.666666666666667	45	0.833333333333333	18	0.166666666666667
10	162	108	0.666666666666667	46	0.851851851851852	17	0.157407407407407
