	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	44	0.814814814814815	0	0
2	162	108	0.666666666666667	40	0.740740740740741	2	0.0185185185185185
3	162	108	0.666666666666667	49	0.907407407407407	1	0.00925925925925926
4	162	108	0.666666666666667	40	0.740740740740741	3	0.0277777777777778
5	162	108	0.666666666666667	44	0.814814814814815	3	0.0277777777777778
6	162	108	0.666666666666667	44	0.814814814814815	1	0.00925925925925926
7	162	108	0.666666666666667	49	0.907407407407407	3	0.0277777777777778
8	162	108	0.666666666666667	40	0.740740740740741	3	0.0277777777777778
9	162	108	0.666666666666667	41	0.759259259259259	2	0.0185185185185185
10	162	108	0.666666666666667	41	0.759259259259259	1	0.00925925925925926
