	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	17	0.314814814814815	21	0.194444444444444
2	162	108	0.666666666666667	21	0.388888888888889	15	0.138888888888889
3	162	108	0.666666666666667	17	0.314814814814815	23	0.212962962962963
4	162	108	0.666666666666667	17	0.314814814814815	24	0.222222222222222
5	162	108	0.666666666666667	17	0.314814814814815	25	0.231481481481481
6	162	108	0.666666666666667	18	0.333333333333333	22	0.203703703703704
7	162	108	0.666666666666667	11	0.203703703703704	27	0.25
8	162	108	0.666666666666667	16	0.296296296296296	25	0.231481481481481
9	162	108	0.666666666666667	16	0.296296296296296	23	0.212962962962963
10	162	108	0.666666666666667	19	0.351851851851852	21	0.194444444444444
