	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	20	0.37037037037037	14	0.12962962962963
2	162	108	0.666666666666667	17	0.314814814814815	17	0.157407407407407
3	162	108	0.666666666666667	17	0.314814814814815	27	0.25
4	162	108	0.666666666666667	16	0.296296296296296	22	0.203703703703704
5	162	108	0.666666666666667	20	0.37037037037037	22	0.203703703703704
6	162	108	0.666666666666667	26	0.481481481481481	22	0.203703703703704
7	162	108	0.666666666666667	24	0.444444444444444	18	0.166666666666667
8	162	108	0.666666666666667	20	0.37037037037037	11	0.101851851851852
9	162	108	0.666666666666667	23	0.425925925925926	11	0.101851851851852
10	162	108	0.666666666666667	20	0.37037037037037	21	0.194444444444444
