	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	20	0.37037037037037	37	0.342592592592593
2	162	108	0.666666666666667	19	0.351851851851852	37	0.342592592592593
3	162	108	0.666666666666667	17	0.314814814814815	36	0.333333333333333
4	162	108	0.666666666666667	22	0.407407407407407	34	0.314814814814815
5	162	108	0.666666666666667	14	0.259259259259259	37	0.342592592592593
6	162	108	0.666666666666667	22	0.407407407407407	35	0.324074074074074
7	162	108	0.666666666666667	19	0.351851851851852	31	0.287037037037037
8	162	108	0.666666666666667	20	0.37037037037037	30	0.277777777777778
9	162	108	0.666666666666667	21	0.388888888888889	27	0.25
10	162	108	0.666666666666667	19	0.351851851851852	34	0.314814814814815
