	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	12	0.222222222222222	22	0.203703703703704
2	162	108	0.666666666666667	10	0.185185185185185	22	0.203703703703704
3	162	108	0.666666666666667	18	0.333333333333333	19	0.175925925925926
4	162	108	0.666666666666667	16	0.296296296296296	19	0.175925925925926
5	162	108	0.666666666666667	16	0.296296296296296	17	0.157407407407407
6	162	108	0.666666666666667	14	0.259259259259259	23	0.212962962962963
7	162	108	0.666666666666667	14	0.259259259259259	18	0.166666666666667
8	162	108	0.666666666666667	14	0.259259259259259	17	0.157407407407407
9	162	108	0.666666666666667	13	0.240740740740741	17	0.157407407407407
10	162	108	0.666666666666667	16	0.296296296296296	23	0.212962962962963
