	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	40	0.740740740740741	18	0.166666666666667
2	162	108	0.666666666666667	49	0.907407407407407	25	0.231481481481481
3	162	108	0.666666666666667	42	0.777777777777778	26	0.240740740740741
4	162	108	0.666666666666667	40	0.740740740740741	23	0.212962962962963
5	162	108	0.666666666666667	47	0.87037037037037	4	0.037037037037037
6	162	108	0.666666666666667	46	0.851851851851852	21	0.194444444444444
7	162	108	0.666666666666667	47	0.87037037037037	16	0.148148148148148
8	162	108	0.666666666666667	46	0.851851851851852	18	0.166666666666667
9	162	108	0.666666666666667	42	0.777777777777778	15	0.138888888888889
10	162	108	0.666666666666667	42	0.777777777777778	17	0.157407407407407
