	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	17	0.314814814814815	16	0.148148148148148
2	162	108	0.666666666666667	9	0.166666666666667	14	0.12962962962963
3	162	108	0.666666666666667	12	0.222222222222222	16	0.148148148148148
4	162	108	0.666666666666667	16	0.296296296296296	13	0.12037037037037
5	162	108	0.666666666666667	15	0.277777777777778	13	0.12037037037037
6	162	108	0.666666666666667	16	0.296296296296296	18	0.166666666666667
7	162	108	0.666666666666667	14	0.259259259259259	16	0.148148148148148
8	162	108	0.666666666666667	15	0.277777777777778	15	0.138888888888889
9	162	108	0.666666666666667	14	0.259259259259259	15	0.138888888888889
10	162	108	0.666666666666667	12	0.222222222222222	16	0.148148148148148
