	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	46	0.851851851851852	61	0.564814814814815
2	162	108	0.666666666666667	44	0.814814814814815	62	0.574074074074074
3	162	108	0.666666666666667	39	0.722222222222222	65	0.601851851851852
4	162	108	0.666666666666667	42	0.777777777777778	55	0.509259259259259
5	162	108	0.666666666666667	42	0.777777777777778	65	0.601851851851852
6	162	108	0.666666666666667	41	0.759259259259259	62	0.574074074074074
7	162	108	0.666666666666667	41	0.759259259259259	52	0.481481481481481
8	162	108	0.666666666666667	44	0.814814814814815	63	0.583333333333333
9	162	108	0.666666666666667	44	0.814814814814815	68	0.62962962962963
10	162	108	0.666666666666667	39	0.722222222222222	64	0.592592592592593
