	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	32	0.592592592592593	61	0.564814814814815
2	162	108	0.666666666666667	40	0.740740740740741	58	0.537037037037037
3	162	108	0.666666666666667	44	0.814814814814815	56	0.518518518518518
4	162	108	0.666666666666667	45	0.833333333333333	60	0.555555555555556
5	162	108	0.666666666666667	48	0.888888888888889	60	0.555555555555556
6	162	108	0.666666666666667	44	0.814814814814815	59	0.546296296296296
7	162	108	0.666666666666667	42	0.777777777777778	62	0.574074074074074
8	162	108	0.666666666666667	37	0.685185185185185	48	0.444444444444444
9	162	108	0.666666666666667	46	0.851851851851852	67	0.62037037037037
10	162	108	0.666666666666667	39	0.722222222222222	59	0.546296296296296
