	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	39	0.722222222222222	54	0.5
2	162	108	0.666666666666667	36	0.666666666666667	54	0.5
3	162	108	0.666666666666667	47	0.87037037037037	49	0.453703703703704
4	162	108	0.666666666666667	42	0.777777777777778	47	0.435185185185185
5	162	108	0.666666666666667	40	0.740740740740741	41	0.37962962962963
6	162	108	0.666666666666667	40	0.740740740740741	55	0.509259259259259
7	162	108	0.666666666666667	43	0.796296296296296	51	0.472222222222222
8	162	108	0.666666666666667	43	0.796296296296296	43	0.398148148148148
9	162	108	0.666666666666667	46	0.851851851851852	54	0.5
10	162	108	0.666666666666667	44	0.814814814814815	46	0.425925925925926
