	n	train.size	trainingProportion	testing.error.nb	testing.error.rate	training.error.nb	training.error.rate
1	162	108	0.666666666666667	43	0.796296296296296	3	0.0277777777777778
2	162	108	0.666666666666667	42	0.777777777777778	4	0.037037037037037
3	162	108	0.666666666666667	43	0.796296296296296	2	0.0185185185185185
4	162	108	0.666666666666667	39	0.722222222222222	6	0.0555555555555556
5	162	108	0.666666666666667	43	0.796296296296296	8	0.0740740740740741
6	162	108	0.666666666666667	45	0.833333333333333	0	0
7	162	108	0.666666666666667	43	0.796296296296296	4	0.037037037037037
8	162	108	0.666666666666667	50	0.925925925925926	2	0.0185185185185185
9	162	108	0.666666666666667	42	0.777777777777778	1	0.00925925925925926
10	162	108	0.666666666666667	44	0.814814814814815	1	0.00925925925925926
